best_uci,collapse_best_bits,collapse_deep_alt_bits,collapse_greedy_bits,collapse_key_bits,collapse_random_bits,deep_alt_uci,greedy_uci,key_uci,kind,local_cost_best,local_cost_deep_alt,local_cost_greedy,local_cost_key,local_cost_random,p_win_base,p_win_best,p_win_deep_alt,p_win_greedy,p_win_key,p_win_random,potential_bits,puzzle_id,random_uci,rating,specificity_js_bits,themes,useful_shift_best,useful_shift_deep_alt,useful_shift_greedy,useful_shift_key,useful_shift_random
,,0.0,0.0,0.0,0.0,d6d3,d6d3,c7d7,sacrifice,,-5.0,-5.0,0.0,-5.0,1.0,,0.0,0.0,1.0,0.0,-0.0,02LtX,d6d3,1820,0.9999999999985575,exposedKing long mate mateIn3 middlegame pillsburysMate sacrifice,,-1.0,-1.0,0.0,-1.0
,,-1.0720809548839212,-1.5596860514952977,0.0,0.0,h6f7,h6f7,f1f8,sacrifice,,-3.0,-3.0,4.0,-5.0,1.0,,0.21875,0.21875,1.0,0.0,-0.0,01oma,g1h1,1985,0.5862624674794253,kingsideAttack long mate mateIn3 middlegame sacrifice smotheredMate,,-0.78125,-0.78125,0.0,-1.0
,,-1.2372983448152632,-1.373689844084022,0.0,-0.20062232431271465,c2c4,c2e2,c2d2,sacrifice,,-3.0,-3.0,-3.0,-4.0,1.0,,0.0,0.03125,1.0,0.0,-0.0,00Wyh,e4c5,1846,0.9999999999963933,endgame mate mateIn2 sacrifice short,,-1.0,-0.96875,0.0,-1.0
,,-0.973397117295888,-1.6136841496927703,0.0,-0.3372900666170139,d8e8,d8e8,c2f2,sacrifice,,0.0,0.0,-8.0,-13.0,1.0,,0.125,0.125,1.0,0.0625,-0.0,01FmQ,g7g6,1806,0.7169171866872567,long mate mateIn3 middlegame pin sacrifice,,-0.875,-0.875,0.0,-0.9375
,,-0.7310644431995964,-0.20062232431271465,0.0,0.0,c1c2,c1c2,c7d6,sacrifice,,0.0,0.0,0.0,0.0,1.0,,0.03125,0.03125,1.0,0.0,-0.0,03JMe,g1f1,1999,0.8989842822036335,attraction long mate mateIn3 middlegame sacrifice,,-0.96875,-0.96875,0.0,-1.0
,,-1.5435644431995963,-1.6896905092405703,0.0,-0.20062232431271465,e1f1,e1f1,g6f8,sacrifice,,0.0,0.0,0.0,-13.0,1.0,,0.4375,0.15625,1.0,0.03125,-0.0,00vuv,f5f3,2062,0.3627987332819589,discoveredCheck doubleCheck long mate mateIn3 middlegame sacrifice,,-0.5625,-0.84375,0.0,-0.96875
,,-1.3244602933016414,-1.5538146570363986,0.0,-0.8394734356069651,d2d3,d2d3,g3g2,sacrifice,,-3.0,-3.0,-8.0,-9.0,1.0,,0.6875,0.5625,1.0,0.09375,-0.0,024nn,g3f2,2314,0.17724328895398028,kingsideAttack mate mateIn2 middlegame sacrifice short xRayAttack,,-0.3125,-0.4375,0.0,-0.90625
,,-1.6992840955380735,-1.291100274797962,0.0,-0.6685644431995964,g5f3,g5f3,h5h6,sacrifice,,-1.0,-1.0,-8.0,1.0,1.0,,0.375,0.3125,1.0,0.0625,-0.0,01faz,c4a6,1804,0.41882123106918956,kingsideAttack mate mateIn2 middlegame pillsburysMate sacrifice short,,-0.625,-0.6875,0.0,-0.9375
,,-1.2015093751988053,-1.5939514568588302,0.0,-0.5349547231656377,d7b7,d7b7,d7d8,sacrifice,,1.0,1.0,-4.0,0.0,1.0,,0.03125,0.125,1.0,0.0625,-0.0,03lYP,e1e3,1807,0.8989842822036336,mate mateIn2 middlegame operaMate sacrifice short,,-0.96875,-0.875,0.0,-0.9375
,,-1.778831049386756,-2.1020341619085974,0.0,-0.3997900666170139,h1g1,h1g1,a6a7,sacrifice,,0.0,0.0,0.0,0.0,1.0,,0.375,0.1875,1.0,0.03125,-0.0,00LRq,g2g4,2253,0.41882123106918956,advancedPawn discoveredCheck doubleCheck mate mateIn4 middlegame promotion queensideAttack sacrifice veryLong,,-0.625,-0.8125,0.0,-0.96875
,,-1.079439161649138,-0.9744894033980523,0.0,-1.168645033308507,b1d2,d3d4,h1h7,sacrifice,,-1.0,-1.0,-4.0,-1.0,1.0,,0.3125,0.40625,1.0,0.46875,-0.0,03CZE,e1f1,1862,0.4803429561261464,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,,-0.6875,-0.59375,0.0,-0.53125
,,-1.1635002846457883,-1.4216744278153235,-0.20062232431271465,-1.5538146570363986,g4e2,g4e2,g4g3,sacrifice,,5.0,5.0,-6.0,5.0,1.0,,0.65625,0.53125,0.96875,0.5625,-0.0,03M6W,g4e2,1957,0.16626560398126047,kingsideAttack long mate mateIn3 middlegame pin sacrifice,,-0.34375,-0.46875,-0.03125,-0.4375
,,-1.51675116337108,-1.696212260125146,0.0,-1.0594873517384964,f6g5,f6g5,f6g7,sacrifice,,0.0,0.0,-9.0,-5.0,1.0,,0.40625,0.40625,1.0,0.125,-0.0,01B5q,f6f5,2140,0.39019260938844286,attraction discoveredCheck doubleCheck long mate mateIn3 middlegame pin sacrifice,,-0.59375,-0.59375,0.0,-0.875
,,-2.122098505552562,-2.2871017527145816,0.0,-1.300870058859033,d8a8,d8a8,d8h8,sacrifice,,0.0,0.0,-5.0,-5.0,1.0,,0.34375,0.21875,1.0,0.03125,-0.0,03Iup,d8d5,1956,0.448818177384928,attraction deflection endgame long master mate mateIn3 pin sacrifice,,-0.65625,-0.78125,0.0,-0.96875
,,0.24201871244132733,0.6388511112942504,-0.40930468885216786,0.6388511112942504,e3g4,e3g4,g3h3,sacrifice,,-4.0,-4.0,-4.0,-1.0,0.84375,,0.03125,0.0,0.75,0.03125,0.8394734356069651,03vMK,c8d8,1928,0.5563164170406347,attraction crushing master middlegame sacrifice short,,-0.8125,-0.84375,-0.09375,-0.8125
,,-0.4488644887230294,-0.7380636700495734,0.0,-0.20062232431271465,c5f2,c5f2,f5g3,sacrifice,,0.0,0.0,0.0,-9.0,1.0,,0.09375,0.125,1.0,0.03125,-0.0,02YEp,c5d6,2320,0.7692184673288044,kingsideAttack long mate mateIn3 middlegame sacrifice,,-0.90625,-0.875,0.0,-0.96875
,,-0.3372900666170139,-0.8394734356069651,0.0,-0.20062232431271465,d6c5,b5c6,d5b6,sacrifice,,-1.0,0.0,-3.0,-3.0,1.0,,0.0625,0.09375,1.0,0.03125,-0.0,02I6H,d5c3,1881,0.828535365585036,long mate mateIn3 middlegame queensideAttack sacrifice,,-0.9375,-0.90625,0.0,-0.96875
,,-2.0979221338080105,-2.0769471481133035,0.0,-1.8655074211313076,b7b3,b7b3,h8g7,sacrifice,,-5.0,-5.0,-9.0,-5.0,1.0,,0.21875,0.1875,1.0,0.28125,-0.0,02dIM,b7b3,2180,0.5862624674779826,attraction epauletteMate long master mate mateIn3 middlegame sacrifice,,-0.78125,-0.8125,0.0,-0.71875
,,-0.5974547231656377,-0.20062232431271465,0.0,-0.947169235259032,b5b4,b5b4,d4a4,sacrifice,,0.0,0.0,-5.0,-3.0,1.0,,0.03125,0.0,1.0,0.21875,-0.0,012LI,e6d5,2224,0.8989842822036335,endgame master mate mateIn2 sacrifice short,,-0.96875,-1.0,0.0,-0.78125
,,-2.044452269213598,-1.7278082974885984,0.0,0.0,b7e7,b7e7,b7b2,sacrifice,,3.0,3.0,-4.0,-3.0,1.0,,0.125,0.125,1.0,0.0,-0.0,02D70,d5b4,1812,0.716917186685814,mate mateIn2 middlegame sacrifice short,,-0.875,-0.875,0.0,-1.0
,,-1.811278124459133,-1.8518023618267063,0.0,-0.20062232431271465,f5e7,f5e7,f5h6,sacrifice,,0.0,0.0,-3.0,-9.0,1.0,,0.28125,0.15625,1.0,0.03125,-0.0,01t6f,e4c4,1856,0.51358895036648,discoveredAttack kingsideAttack mate mateIn2 middlegame sacrifice short,,-0.71875,-0.84375,0.0,-0.96875
,,-2.12412761699852,-1.7959585933443498,0.0,-0.8873068828532795,b8h8,b8h8,c6b4,sacrifice,,-3.0,-3.0,-3.0,-5.0,1.0,,0.3125,0.5,1.0,0.1875,-0.0,005wy,b8g8,2031,0.4803429561247037,long mate mateIn3 middlegame queensideAttack sacrifice,,-0.6875,-0.5,0.0,-0.8125
,,-0.24198778518758912,-0.1175891810852594,-0.08577784425180668,0.5711326944556078,a4a5,a4a5,a6b7,sacrifice,,0.0,0.0,0.0,0.0,0.40625,,0.21875,0.28125,0.4375,0.03125,1.4341963645051812,02aCK,a6a5,1970,0.07273019899653684,advancedPawn crushing endgame master masterVsMaster quietMove sacrifice veryLong,,-0.1875,-0.125,0.03125,-0.375
,,-1.7847881926787388,-1.619888351662371,0.0,-0.3997900666170139,h4h5,h4h5,g3g8,sacrifice,,0.0,0.0,-9.0,-3.0,1.0,,0.4375,0.40625,1.0,0.03125,-0.0,00rqm,e5g6,1837,0.3627987332819589,cornerMate kingsideAttack mate mateIn2 middlegame sacrifice short,,-0.5625,-0.59375,0.0,-0.96875
,,-1.1011875102535664,-0.8236265988617779,0.4183013975671984,-0.021381971422752777,d5e7,d5e7,e4f5,sacrifice,,-3.0,-3.0,-6.0,-9.0,0.8125,,0.28125,0.125,0.9375,0.09375,0.8180914641842123,01Z4Y,h1g1,1913,0.4686830604848964,attraction crushing fork long middlegame sacrifice,,-0.53125,-0.6875,0.125,-0.71875
,,-0.065702689282636,-0.007506571152661845,0.0561657034512244,1.399107822338106,e7e5,e7e5,g5e6,sacrifice,,-9.0,-9.0,-3.0,-9.0,0.34375,,0.3125,0.25,0.4375,0.03125,1.5997301466508207,02u8i,e2g3,2211,0.04590646759737181,attraction crushing deflection discoveredAttack master middlegame pin sacrifice veryLong,,-0.03125,-0.09375,0.09375,-0.3125
,,0.24730344968953677,0.0,-0.10542919883753288,0.8064024947458948,f1e3,f1e3,e2e5,sacrifice,,0.0,0.0,3.0,0.0,0.53125,,0.3125,0.28125,0.46875,0.15625,1.624493958930107,019PB,h5g4,2199,0.07992394674363701,advantage long middlegame sacrifice,,-0.21875,-0.25,-0.0625,-0.375
,,-0.845673720868557,-0.8693923492474047,0.40491241643338594,-0.6966257430602449,e5e3,e5e3,h4h3,sacrifice,,-2.0,-2.0,-5.0,0.0,0.75,,0.1875,0.1875,0.875,0.34375,1.049886625190374,02Yz2,g7h7,2361,0.4594787300910371,advantage defensiveMove endgame long sacrifice,,-0.5625,-0.5625,0.125,-0.40625
,,1.3219975460479603,1.856952269213598,-0.39001784240272497,1.6563299449008833,d3f1,d3f1,f8f1,sacrifice,,0.0,0.0,0.0,0.0,0.3125,,0.0625,0.0,0.28125,0.03125,1.856952269213598,01JEA,f8a8,2230,0.41472960817907834,advantage middlegame sacrifice veryLong,,-0.25,-0.3125,-0.03125,-0.28125
,,-0.7310644431995964,-0.9698024945677542,0.0,-1.0594873517384964,f4d5,f4d5,d8d2,sacrifice,,0.0,0.0,-6.0,-3.0,1.0,,0.0625,0.0625,1.0,0.125,-0.0,03Bol,d8c7,2044,0.8285353655835932,mate mateIn2 middlegame sacrifice short,,-0.9375,-0.9375,0.0,-0.875
,,-0.13859210838088387,0.2770204093618007,0.33850659901691404,0.49253906411929305,a2a3,a2a3,g3g6,sacrifice,,0.0,0.0,-4.0,-9.0,0.4375,,0.28125,0.125,0.34375,0.21875,1.6271200190032142,005f3,c3c4,1903,0.05217982780564907,crushing endgame sacrifice veryLong,,-0.15625,-0.3125,-0.09375,-0.21875
,,-0.1645455037963155,-0.18016672362315722,-0.04093887700334964,1.637875780033049,b3c3,b3c3,c7a7,sacrifice,,0.0,-3.0,-3.0,-9.0,0.5625,,0.375,0.46875,0.5625,0.0,1.637875780033049,03owL,c7a5,2267,0.11752890327868076,advancedPawn crushing exposedKing long middlegame promotion sacrifice,,-0.1875,-0.09375,0.0,-0.5625
,,0.0,0.11157442210601554,-0.5209380058447248,0.0,c3c2,h5f4,h3g3,sacrifice,,-5.0,-3.0,-5.0,-9.0,0.90625,,0.09375,0.0,0.8125,0.09375,0.4488644887230294,03ZFL,c3a1,1924,0.5581438699359844,crushing fork long middlegame sacrifice,,-0.8125,-0.90625,-0.09375,-0.8125
,,0.21471141885240175,1.1294232615907114,0.7810047413373369,1.043333027148103,f1h3,a7c7,a3a4,sacrifice,,0.0,0.0,-3.0,-5.0,0.5,,0.21875,0.09375,0.8125,0.0625,1.7743974703476995,026QC,h2h4,2285,0.33951527304567514,crushing endgame long sacrifice,,-0.28125,-0.40625,0.3125,-0.4375
,,0.22843887700334964,0.3133986373392079,1.0677800984327832,0.07831991958364282,d7g4,d7g4,d7h3,sacrifice,,-9.0,-9.0,-4.0,0.0,0.46875,,0.15625,0.1875,0.84375,0.15625,1.9072535340397483,00UQj,f7f6,2372,0.375885932473354,advancedPawn crushing master middlegame sacrifice short,,-0.3125,-0.28125,0.375,-0.3125
,,-0.4921670695866729,-0.49244766268517637,0.1760202203561303,-0.2140148621687683,f1g1,f1g1,f4e6,sacrifice,,0.0,0.0,-3.0,0.0,0.71875,,0.125,0.21875,0.75,0.1875,1.2372983448152632,02yr2,g4g1,2115,0.3246294882685101,crushing endgame long sacrifice,,-0.59375,-0.5,0.03125,-0.53125
,,-1.0197427927054945,-1.1644959028593345,0.3312743765825825,-0.23873805136815784,b4b6,b4b6,b4b3,sacrifice,,0.0,0.0,-4.0,0.0,0.875,,0.5,0.28125,0.9375,0.0,0.7310644431995964,01kad,b8b6,2168,0.211461148925633,advantage fork middlegame sacrifice veryLong,,-0.375,-0.59375,0.0625,-0.875
,,-0.8091632641800919,-0.5234073948887235,-0.13589111079989924,0.8263402175297607,d3e4,d3e4,c1h6,sacrifice,,1.0,1.0,0.0,0.0,0.625,,0.15625,0.09375,0.625,0.03125,1.4237949406953985,013zx,g4h3,1817,0.22300362247174715,crushing middlegame pin sacrifice veryLong,,-0.46875,-0.53125,0.0,-0.59375
,,-0.3988167793336097,-0.7976382122509205,-0.09189405340997747,0.9089929974761132,d7f5,d7f5,e7e4,sacrifice,,0.0,0.0,-2.0,-1.0,0.625,,0.1875,0.25,0.71875,0.0,1.1096153217888278,03fz5,d7g4,1972,0.3249100648473947,advantage middlegame sacrifice skewer veryLong,,-0.4375,-0.375,0.09375,-0.625
,,-1.0748289262197412,-1.228395773273422,-0.5107144544095594,0.03890976555739167,c8b8,c8b8,b6c5,sacrifice,,0.0,0.0,-2.0,-5.0,0.84375,,0.28125,0.34375,0.75,0.125,0.7769734356069651,001xO,e7f5,1876,0.2148123979646192,crushing master masterVsMaster middlegame sacrifice short,,-0.5625,-0.5,-0.09375,-0.71875
,,-0.4808789764635657,-0.5044692109061741,0.1420220234603089,0.8017193085817914,b3b2,b3b2,a5a4,sacrifice,,0.0,0.0,0.0,0.0,0.71875,,0.40625,0.40625,0.78125,0.0,1.2015093751988053,00WoW,f7f5,2158,0.12766314812299046,advancedPawn advantage endgame long master quietMove sacrifice,,-0.3125,-0.3125,0.0625,-0.71875
,,-0.9308927290103626,-1.160897117295888,0.0,-0.3372900666170139,f1f8,f1f8,g3g7,sacrifice,,0.0,0.0,-8.0,-5.0,1.0,,0.03125,0.0625,1.0,0.0,-0.0,04E5q,g3g6,1809,0.8989842822036335,endgame mate mateIn2 pin sacrifice short,,-0.96875,-0.9375,0.0,-1.0
,,-0.25633259590584023,-0.1931986547765685,0.36499430560874835,-0.28368420920897086,e3e2,e3e2,h6h3,sacrifice,,-1.0,-1.0,-4.0,-1.0,0.59375,,0.09375,0.125,0.71875,0.0625,1.6525939152501619,01M2U,h8g8,2261,0.4583774799369378,advancedPawn advantage endgame long master sacrifice,,-0.5,-0.46875,0.125,-0.53125
,,0.07831991958364282,0.14967676021341103,0.2523941501447531,0.8302632821965176,d8d7,d8d7,d6g3,sacrifice,,0.0,0.0,0.0,-9.0,0.5625,,0.15625,0.0625,0.65625,0.0625,1.693326952246091,02MgP,c7e7,1953,0.22840430244268597,advancedPawn advantage kingsideAttack middlegame sacrifice veryLong,,-0.40625,-0.5,0.09375,-0.5
,,-0.24201554237171186,-0.3070006000737213,-0.10308938446396265,-0.08646222897522882,f2d4,f2d4,g3g6,sacrifice,,0.0,0.0,-4.0,0.0,0.46875,,0.4375,0.28125,0.46875,0.3125,1.7683751799593277,01A5W,f2f3,2359,0.044688780435220524,advancedPawn attraction crushing discoveredCheck doubleCheck endgame interference intermezzo sacrifice veryLong,,-0.03125,-0.1875,0.0,-0.15625
,,-0.8256821688425087,-0.8228049734979561,0.1535018031041786,0.9620655657038099,h5g6,h5g6,g1g7,sacrifice,,0.0,0.0,-4.0,-9.0,0.75,,0.34375,0.1875,0.78125,0.03125,1.1626878900165245,02JQH,a2a3,1844,0.1805395519809339,attraction crushing kingsideAttack long middlegame sacrifice,,-0.40625,-0.5625,0.03125,-0.71875
,,-1.0558927290103626,-1.3029191407561969,0.0,0.0,b2a2,b2a2,g1g7,sacrifice,,5.0,5.0,1.0,0.0,1.0,,0.0625,0.09375,1.0,0.0,-0.0,0556F,g1g4,2141,0.8285353655828719,attraction discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,,-0.9375,-0.90625,0.0,-1.0
,,-0.24729384369484264,-0.1612792582137632,0.018264129292148823,-0.4558876785477233,e8b8,e8b8,e8c6,sacrifice,,-1.0,0.0,-5.0,-5.0,0.5625,,0.25,0.21875,0.6875,0.3125,1.4913146570363986,020fP,e8d7,2290,0.19406831037508054,advantage middlegame sacrifice short,,-0.3125,-0.34375,0.125,-0.25
,,0.0593087138217101,0.08261878926161015,-0.03921145426945016,1.3790409827697423,d3e4,d3e4,h5f6,sacrifice,,0.0,0.0,-2.0,-3.0,0.4375,,0.1875,0.40625,0.46875,0.0,1.778831049386756,02ooN,f2f4,1938,0.0823662258015575,advantage kingsideAttack long master middlegame sacrifice,,-0.25,-0.03125,0.03125,-0.4375
,,0.2397001852262166,0.2214910566452022,1.3671489034872188,0.7158255021937237,c3d2,c3d2,e1e7,sacrifice,,0.0,0.0,-2.0,0.0,0.46875,,0.15625,0.1875,0.90625,0.125,1.9021036266528566,013U2,g3f1,2191,0.48583642993899645,attraction crushing exposedKing long middlegame sacrifice,,-0.3125,-0.28125,0.4375,-0.34375
