Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
[asymmetric_advantages s8801] steps 1308672 sparse20 144.0 potter0 1.0 (838.1s)
[asymmetric_advantages s8801] steps 1310720 sparse20 137.0 potter0 1.0 (839.4s)
[asymmetric_advantages s8801] steps 1312768 sparse20 136.0 potter0 1.0 (840.8s)
[asymmetric_advantages s8801] steps 1314816 sparse20 135.0 potter0 1.0 (842.2s)
[asymmetric_advantages s8801] steps 1316864 sparse20 143.0 potter0 1.0 (843.5s)
[asymmetric_advantages s8801] steps 1318912 sparse20 155.0 potter0 1.0 (844.8s)
[asymmetric_advantages s8801] steps 1320960 sparse20 163.0 potter0 1.0 (846.2s)
[asymmetric_advantages s8801] steps 1323008 sparse20 161.0 potter0 1.0 (847.5s)
[asymmetric_advantages s8801] steps 1325056 sparse20 161.0 potter0 1.0 (848.9s)
[asymmetric_advantages s8801] steps 1327104 sparse20 154.0 potter0 1.0 (850.2s)
[asymmetric_advantages s8801] steps 1329152 sparse20 141.0 potter0 1.0 (851.5s)
[asymmetric_advantages s8801] steps 1331200 sparse20 134.0 potter0 1.0 (852.9s)
[asymmetric_advantages s8801] steps 1333248 sparse20 118.0 potter0 1.0 (854.3s)
[asymmetric_advantages s8801] steps 1335296 sparse20 116.0 potter0 1.0 (855.7s)
[asymmetric_advantages s8801] steps 1337344 sparse20 107.0 potter0 1.0 (857.0s)
[asymmetric_advantages s8801] steps 1339392 sparse20 103.0 potter0 1.0 (858.3s)
[asymmetric_advantages s8801] steps 1341440 sparse20 100.0 potter0 1.0 (859.7s)
[asymmetric_advantages s8801] steps 1343488 sparse20 91.0 potter0 1.0 (861.0s)
[asymmetric_advantages s8801] steps 1345536 sparse20 107.0 potter0 1.0 (862.3s)
[asymmetric_advantages s8801] steps 1347584 sparse20 117.0 potter0 1.0 (863.6s)
[asymmetric_advantages s8801] steps 1349632 sparse20 123.0 potter0 1.0 (865.0s)
[asymmetric_advantages s8801] steps 1351680 sparse20 132.0 potter0 1.0 (866.4s)
[asymmetric_advantages s8801] steps 1353728 sparse20 114.0 potter0 1.0 (867.7s)
[asymmetric_advantages s8801] steps 1355776 sparse20 118.0 potter0 1.0 (869.0s)
[asymmetric_advantages s8801] steps 1357824 sparse20 130.0 potter0 1.0 (870.5s)
[asymmetric_advantages s8801] steps 1359872 sparse20 131.0 potter0 1.0 (871.8s)
[asymmetric_advantages s8801] steps 1361920 sparse20 150.0 potter0 1.0 (873.2s)
[asymmetric_advantages s8801] steps 1363968 sparse20 155.0 potter0 1.0 (874.4s)
[asymmetric_advantages s8801] steps 1366016 sparse20 152.0 potter0 1.0 (875.8s)
[asymmetric_advantages s8801] steps 1368064 sparse20 143.0 potter0 1.0 (877.2s)
[asymmetric_advantages s8801] steps 1370112 sparse20 141.0 potter0 1.0 (878.5s)
[asymmetric_advantages s8801] steps 1372160 sparse20 136.0 potter0 1.0 (879.8s)
[asymmetric_advantages s8801] steps 1374208 sparse20 129.0 potter0 1.0 (881.2s)
[asymmetric_advantages s8801] steps 1376256 sparse20 127.0 potter0 1.0 (882.5s)
[asymmetric_advantages s8801] steps 1378304 sparse20 121.0 potter0 1.0 (883.9s)
[asymmetric_advantages s8801] steps 1380352 sparse20 120.0 potter0 1.0 (885.3s)
[asymmetric_advantages s8801] steps 1382400 sparse20 130.0 potter0 1.0 (886.6s)
[asymmetric_advantages s8801] steps 1384448 sparse20 141.0 potter0 1.0 (888.0s)
[asymmetric_advantages s8801] steps 1386496 sparse20 134.0 potter0 1.0 (889.3s)
[asymmetric_advantages s8801] steps 1388544 sparse20 136.0 potter0 1.0 (890.7s)
[asymmetric_advantages s8801] steps 1390592 sparse20 140.0 potter0 1.0 (892.0s)
[asymmetric_advantages s8801] steps 1392640 sparse20 132.0 potter0 1.0 (893.4s)
[asymmetric_advantages s8801] steps 1394688 sparse20 139.0 potter0 1.0 (894.7s)
[asymmetric_advantages s8801] steps 1396736 sparse20 134.0 potter0 1.0 (896.0s)
[asymmetric_advantages s8801] steps 1398784 sparse20 128.0 potter0 1.0 (897.3s)
[asymmetric_advantages s8801] steps 1400832 sparse20 138.0 potter0 1.0 (898.7s)
[asymmetric_advantages s8801] steps 1402880 sparse20 135.0 potter0 1.0 (900.1s)
[asymmetric_advantages s8801] steps 1404928 sparse20 133.0 potter0 1.0 (901.5s)
[asymmetric_advantages s8801] steps 1406976 sparse20 129.0 potter0 1.0 (902.8s)
[asymmetric_advantages s8801] steps 1409024 sparse20 125.0 potter0 1.0 (904.2s)
[asymmetric_advantages s8801] steps 1411072 sparse20 123.0 potter0 1.0 (905.7s)
[asymmetric_advantages s8801] steps 1413120 sparse20 124.0 potter0 1.0 (907.1s)
[asymmetric_advantages s8801] steps 1415168 sparse20 125.0 potter0 1.0 (908.4s)
[asymmetric_advantages s8801] steps 1417216 sparse20 128.0 potter0 1.0 (909.7s)
[asymmetric_advantages s8801] steps 1419264 sparse20 133.0 potter0 1.0 (911.1s)
[asymmetric_advantages s8801] steps 1421312 sparse20 136.0 potter0 1.0 (912.5s)
[asymmetric_advantages s8801] steps 1423360 sparse20 137.0 potter0 1.0 (913.8s)
[asymmetric_advantages s8801] steps 1425408 sparse20 140.0 potter0 1.0 (915.2s)
[asymmetric_advantages s8801] steps 1427456 sparse20 145.0 potter0 1.0 (916.6s)
[asymmetric_advantages s8801] steps 1429504 sparse20 137.0 potter0 1.0 (917.9s)
[asymmetric_advantages s8801] steps 1431552 sparse20 136.0 potter0 1.0 (919.3s)
[asymmetric_advantages s8801] steps 1433600 sparse20 131.0 potter0 1.0 (920.6s)
[asymmetric_advantages s8801] steps 1435648 sparse20 125.0 potter0 1.0 (921.9s)
[asymmetric_advantages s8801] steps 1437696 sparse20 125.0 potter0 1.0 (923.3s)
[asymmetric_advantages s8801] steps 1439744 sparse20 116.0 potter0 1.0 (924.6s)
[asymmetric_advantages s8801] steps 1441792 sparse20 98.0 potter0 1.0 (925.9s)
[asymmetric_advantages s8801] steps 1443840 sparse20 102.0 potter0 1.0 (927.3s)
[asymmetric_advantages s8801] steps 1445888 sparse20 107.0 potter0 1.0 (928.7s)
[asymmetric_advantages s8801] steps 1447936 sparse20 106.0 potter0 1.0 (930.0s)
[asymmetric_advantages s8801] steps 1449984 sparse20 116.0 potter0 1.0 (931.4s)
[asymmetric_advantages s8801] steps 1452032 sparse20 119.0 potter0 1.0 (932.7s)
[asymmetric_advantages s8801] steps 1454080 sparse20 119.0 potter0 1.0 (934.1s)
[asymmetric_advantages s8801] steps 1456128 sparse20 125.0 potter0 1.0 (935.5s)
[asymmetric_advantages s8801] steps 1458176 sparse20 122.0 potter0 1.0 (936.8s)
[asymmetric_advantages s8801] steps 1460224 sparse20 124.0 potter0 1.0 (938.1s)
[asymmetric_advantages s8801] steps 1462272 sparse20 122.0 potter0 1.0 (939.4s)
[asymmetric_advantages s8801] steps 1464320 sparse20 123.0 potter0 1.0 (941.0s)
[asymmetric_advantages s8801] steps 1466368 sparse20 132.0 potter0 1.0 (942.3s)
[asymmetric_advantages s8801] steps 1468416 sparse20 129.0 potter0 1.0 (943.6s)
[asymmetric_advantages s8801] steps 1470464 sparse20 133.0 potter0 1.0 (945.0s)
[asymmetric_advantages s8801] steps 1472512 sparse20 137.0 potter0 1.0 (946.3s)
[asymmetric_advantages s8801] steps 1474560 sparse20 137.0 potter0 1.0 (947.7s)
[asymmetric_advantages s8801] steps 1476608 sparse20 139.0 potter0 1.0 (949.0s)
[asymmetric_advantages s8801] steps 1478656 sparse20 143.0 potter0 1.0 (950.3s)
[asymmetric_advantages s8801] steps 1480704 sparse20 145.0 potter0 1.0 (951.7s)
[asymmetric_advantages s8801] steps 1482752 sparse20 145.0 potter0 1.0 (953.1s)
[asymmetric_advantages s8801] steps 1484800 sparse20 144.0 potter0 1.0 (954.4s)
[asymmetric_advantages s8801] steps 1486848 sparse20 144.0 potter0 1.0 (955.8s)
[asymmetric_advantages s8801] steps 1488896 sparse20 140.0 potter0 1.0 (957.1s)
[asymmetric_advantages s8801] steps 1490944 sparse20 137.0 potter0 1.0 (958.5s)
[asymmetric_advantages s8801] steps 1492992 sparse20 134.0 potter0 1.0 (959.8s)
[asymmetric_advantages s8801] steps 1495040 sparse20 129.0 potter0 1.0 (961.2s)
[asymmetric_advantages s8801] steps 1497088 sparse20 122.0 potter0 1.0 (962.5s)
[asymmetric_advantages s8801] steps 1499136 sparse20 126.0 potter0 1.0 (963.9s)
[asymmetric_advantages s8801] steps 1501184 sparse20 132.0 potter0 1.0 (965.4s)
[asymmetric_advantages s8801] steps 1503232 sparse20 135.0 potter0 1.0 (966.7s)
[asymmetric_advantages s8801] steps 1505280 sparse20 140.0 potter0 1.0 (968.1s)
[asymmetric_advantages s8801] steps 1507328 sparse20 137.0 potter0 1.0 (969.5s)
[asymmetric_advantages s8801] steps 1509376 sparse20 129.0 potter0 1.0 (970.8s)
[asymmetric_advantages s8801] steps 1511424 sparse20 133.0 potter0 1.0 (972.1s)
[asymmetric_advantages s8801] steps 1513472 sparse20 132.0 potter0 1.0 (973.5s)
[asymmetric_advantages s8801] steps 1515520 sparse20 139.0 potter0 1.0 (974.8s)
[asymmetric_advantages s8801] steps 1517568 sparse20 144.0 potter0 1.0 (976.3s)
[asymmetric_advantages s8801] steps 1519616 sparse20 133.0 potter0 1.0 (977.6s)
[asymmetric_advantages s8801] steps 1521664 sparse20 128.0 potter0 1.0 (979.0s)
[asymmetric_advantages s8801] steps 1523712 sparse20 119.0 potter0 1.0 (980.4s)
[asymmetric_advantages s8801] steps 1525760 sparse20 117.0 potter0 1.0 (981.7s)
[asymmetric_advantages s8801] steps 1527808 sparse20 116.0 potter0 1.0 (983.1s)
[asymmetric_advantages s8801] steps 1529856 sparse20 115.0 potter0 1.0 (984.4s)
[asymmetric_advantages s8801] steps 1531904 sparse20 125.0 potter0 1.0 (985.7s)
[asymmetric_advantages s8801] steps 1533952 sparse20 134.0 potter0 1.0 (987.1s)
[asymmetric_advantages s8801] steps 1536000 sparse20 141.0 potter0 1.0 (988.5s)
[asymmetric_advantages s8801] steps 1538048 sparse20 149.0 potter0 1.0 (989.8s)
[asymmetric_advantages s8801] steps 1540096 sparse20 148.0 potter0 1.0 (991.1s)
[asymmetric_advantages s8801] steps 1542144 sparse20 145.0 potter0 1.0 (992.5s)
[asymmetric_advantages s8801] steps 1544192 sparse20 150.0 potter0 1.0 (993.9s)
[asymmetric_advantages s8801] steps 1546240 sparse20 159.0 potter0 1.0 (995.2s)
[asymmetric_advantages s8801] steps 1548288 sparse20 160.0 potter0 1.0 (996.6s)
[asymmetric_advantages s8801] steps 1550336 sparse20 150.0 potter0 1.0 (997.9s)
[asymmetric_advantages s8801] steps 1552384 sparse20 155.0 potter0 1.0 (999.3s)
[asymmetric_advantages s8801] steps 1554432 sparse20 151.0 potter0 1.0 (1000.6s)
[asymmetric_advantages s8801] steps 1556480 sparse20 156.0 potter0 1.0 (1002.1s)
[asymmetric_advantages s8801] steps 1558528 sparse20 159.0 potter0 1.0 (1003.6s)
[asymmetric_advantages s8801] steps 1560576 sparse20 160.0 potter0 1.0 (1004.9s)
[asymmetric_advantages s8801] steps 1562624 sparse20 144.0 potter0 1.0 (1006.2s)
[asymmetric_advantages s8801] steps 1564672 sparse20 142.0 potter0 1.0 (1007.6s)
[asymmetric_advantages s8801] steps 1566720 sparse20 137.0 potter0 1.0 (1008.9s)
[asymmetric_advantages s8801] steps 1568768 sparse20 135.0 potter0 1.0 (1010.2s)
[asymmetric_advantages s8801] steps 1570816 sparse20 135.0 potter0 1.0 (1011.7s)
[asymmetric_advantages s8801] steps 1572864 sparse20 140.0 potter0 1.0 (1013.1s)
[asymmetric_advantages s8801] steps 1574912 sparse20 147.0 potter0 1.0 (1014.4s)
[asymmetric_advantages s8801] steps 1576960 sparse20 142.0 potter0 1.0 (1015.8s)
[asymmetric_advantages s8801] steps 1579008 sparse20 132.0 potter0 1.0 (1017.1s)
[asymmetric_advantages s8801] steps 1581056 sparse20 133.0 potter0 1.0 (1018.5s)
[asymmetric_advantages s8801] steps 1583104 sparse20 126.0 potter0 1.0 (1019.9s)
[asymmetric_advantages s8801] steps 1585152 sparse20 121.0 potter0 1.0 (1021.2s)
[asymmetric_advantages s8801] steps 1587200 sparse20 118.0 potter0 1.0 (1022.5s)
[asymmetric_advantages s8801] steps 1589248 sparse20 104.0 potter0 1.0 (1023.8s)
[asymmetric_advantages s8801] steps 1591296 sparse20 97.0 potter0 1.0 (1025.2s)
[asymmetric_advantages s8801] steps 1593344 sparse20 95.0 potter0 1.0 (1026.5s)
[asymmetric_advantages s8801] steps 1595392 sparse20 102.0 potter0 1.0 (1027.9s)
[asymmetric_advantages s8801] steps 1597440 sparse20 107.0 potter0 1.0 (1029.2s)
[asymmetric_advantages s8801] steps 1599488 sparse20 107.0 potter0 1.0 (1030.5s)
[asymmetric_advantages s8801] steps 1601536 sparse20 107.0 potter0 1.0 (1031.9s)
[asymmetric_advantages s8801] steps 1603584 sparse20 98.0 potter0 1.0 (1033.3s)
[asymmetric_advantages s8801] steps 1605632 sparse20 102.0 potter0 1.0 (1034.6s)
[asymmetric_advantages s8801] steps 1607680 sparse20 102.0 potter0 1.0 (1035.9s)
[asymmetric_advantages s8801] steps 1609728 sparse20 107.0 potter0 1.0 (1037.3s)
[asymmetric_advantages s8801] steps 1611776 sparse20 111.0 potter0 1.0 (1038.6s)
[asymmetric_advantages s8801] steps 1613824 sparse20 111.0 potter0 1.0 (1040.0s)
[asymmetric_advantages s8801] steps 1615872 sparse20 105.0 potter0 1.0 (1041.2s)
[asymmetric_advantages s8801] steps 1617920 sparse20 101.0 potter0 1.0 (1042.6s)
[asymmetric_advantages s8801] steps 1619968 sparse20 101.0 potter0 1.0 (1044.0s)
[asymmetric_advantages s8801] steps 1622016 sparse20 112.0 potter0 1.0 (1045.4s)
[asymmetric_advantages s8801] steps 1624064 sparse20 115.0 potter0 1.0 (1046.8s)
[asymmetric_advantages s8801] steps 1626112 sparse20 118.0 potter0 1.0 (1048.2s)
[asymmetric_advantages s8801] steps 1628160 sparse20 124.0 potter0 1.0 (1049.5s)
[asymmetric_advantages s8801] steps 1630208 sparse20 116.0 potter0 1.0 (1050.8s)
[asymmetric_advantages s8801] steps 1632256 sparse20 125.0 potter0 1.0 (1052.1s)
[asymmetric_advantages s8801] steps 1634304 sparse20 129.0 potter0 1.0 (1053.5s)
[asymmetric_advantages s8801] steps 1636352 sparse20 126.0 potter0 1.0 (1054.8s)
[asymmetric_advantages s8801] steps 1638400 sparse20 129.0 potter0 1.0 (1056.2s)
[asymmetric_advantages s8801] steps 1640448 sparse20 134.0 potter0 1.0 (1057.6s)
[asymmetric_advantages s8801] steps 1642496 sparse20 138.0 potter0 1.0 (1058.9s)
[asymmetric_advantages s8801] steps 1644544 sparse20 141.0 potter0 1.0 (1060.2s)
[asymmetric_advantages s8801] steps 1646592 sparse20 151.0 potter0 1.0 (1061.6s)
[asymmetric_advantages s8801] steps 1648640 sparse20 149.0 potter0 1.0 (1062.9s)
[asymmetric_advantages s8801] steps 1650688 sparse20 147.0 potter0 1.0 (1064.2s)
[asymmetric_advantages s8801] steps 1652736 sparse20 144.0 potter0 1.0 (1065.6s)
[asymmetric_advantages s8801] steps 1654784 sparse20 136.0 potter0 1.0 (1066.9s)
[asymmetric_advantages s8801] steps 1656832 sparse20 137.0 potter0 1.0 (1068.2s)
[asymmetric_advantages s8801] steps 1658880 sparse20 141.0 potter0 1.0 (1069.5s)
[asymmetric_advantages s8801] steps 1660928 sparse20 144.0 potter0 1.0 (1070.9s)
[asymmetric_advantages s8801] steps 1662976 sparse20 136.0 potter0 1.0 (1072.3s)
[asymmetric_advantages s8801] steps 1665024 sparse20 128.0 potter0 1.0 (1073.6s)
[asymmetric_advantages s8801] steps 1667072 sparse20 129.0 potter0 1.0 (1074.9s)
[asymmetric_advantages s8801] steps 1669120 sparse20 127.0 potter0 1.0 (1076.2s)
[asymmetric_advantages s8801] steps 1671168 sparse20 124.0 potter0 1.0 (1077.5s)
[asymmetric_advantages s8801] steps 1673216 sparse20 124.0 potter0 1.0 (1078.9s)
[asymmetric_advantages s8801] steps 1675264 sparse20 121.0 potter0 1.0 (1080.2s)
[asymmetric_advantages s8801] steps 1677312 sparse20 112.0 potter0 1.0 (1081.6s)
[asymmetric_advantages s8801] steps 1679360 sparse20 113.0 potter0 1.0 (1083.0s)
[asymmetric_advantages s8801] steps 1681408 sparse20 108.0 potter0 1.0 (1084.4s)
[asymmetric_advantages s8801] steps 1683456 sparse20 102.0 potter0 1.0 (1085.7s)
[asymmetric_advantages s8801] steps 1685504 sparse20 108.0 potter0 1.0 (1087.0s)
[asymmetric_advantages s8801] steps 1687552 sparse20 114.0 potter0 1.0 (1088.4s)
[asymmetric_advantages s8801] steps 1689600 sparse20 122.0 potter0 1.0 (1089.7s)
[asymmetric_advantages s8801] steps 1691648 sparse20 132.0 potter0 1.0 (1091.1s)
[asymmetric_advantages s8801] steps 1693696 sparse20 129.0 potter0 1.0 (1092.4s)
[asymmetric_advantages s8801] steps 1695744 sparse20 121.0 potter0 1.0 (1093.7s)
[asymmetric_advantages s8801] steps 1697792 sparse20 112.0 potter0 1.0 (1095.0s)
[asymmetric_advantages s8801] steps 1699840 sparse20 107.0 potter0 1.0 (1096.5s)
[asymmetric_advantages s8801] steps 1701888 sparse20 120.0 potter0 1.0 (1097.8s)
[asymmetric_advantages s8801] steps 1703936 sparse20 132.0 potter0 1.0 (1099.1s)
[asymmetric_advantages s8801] steps 1705984 sparse20 135.0 potter0 1.0 (1100.5s)
[asymmetric_advantages s8801] steps 1708032 sparse20 149.0 potter0 1.0 (1101.9s)
[asymmetric_advantages s8801] steps 1710080 sparse20 152.0 potter0 1.0 (1103.3s)
[asymmetric_advantages s8801] steps 1712128 sparse20 167.0 potter0 1.0 (1104.6s)
[asymmetric_advantages s8801] steps 1714176 sparse20 170.0 potter0 1.0 (1106.0s)
[asymmetric_advantages s8801] steps 1716224 sparse20 167.0 potter0 1.0 (1107.3s)
[asymmetric_advantages s8801] steps 1718272 sparse20 158.0 potter0 1.0 (1108.7s)
[asymmetric_advantages s8801] steps 1720320 sparse20 154.0 potter0 1.0 (1110.0s)
[asymmetric_advantages s8801] steps 1722368 sparse20 154.0 potter0 1.0 (1111.4s)
[asymmetric_advantages s8801] steps 1724416 sparse20 160.0 potter0 1.0 (1112.7s)
[asymmetric_advantages s8801] steps 1726464 sparse20 152.0 potter0 1.0 (1114.1s)
[asymmetric_advantages s8801] steps 1728512 sparse20 143.0 potter0 1.0 (1115.4s)
[asymmetric_advantages s8801] steps 1730560 sparse20 141.0 potter0 1.0 (1116.9s)
[asymmetric_advantages s8801] steps 1732608 sparse20 131.0 potter0 1.0 (1118.2s)
[asymmetric_advantages s8801] steps 1734656 sparse20 135.0 potter0 1.0 (1119.5s)
[asymmetric_advantages s8801] steps 1736704 sparse20 149.0 potter0 1.0 (1120.8s)
[asymmetric_advantages s8801] steps 1738752 sparse20 142.0 potter0 1.0 (1122.2s)
[asymmetric_advantages s8801] steps 1740800 sparse20 138.0 potter0 1.0 (1123.5s)
[asymmetric_advantages s8801] steps 1742848 sparse20 135.0 potter0 1.0 (1124.9s)
[asymmetric_advantages s8801] steps 1744896 sparse20 130.0 potter0 1.0 (1126.3s)
[asymmetric_advantages s8801] steps 1746944 sparse20 144.0 potter0 1.0 (1127.6s)
[asymmetric_advantages s8801] steps 1748992 sparse20 145.0 potter0 1.0 (1129.0s)
[asymmetric_advantages s8801] steps 1751040 sparse20 143.0 potter0 1.0 (1130.3s)
[asymmetric_advantages s8801] steps 1753088 sparse20 133.0 potter0 1.0 (1131.7s)
[asymmetric_advantages s8801] steps 1755136 sparse20 132.0 potter0 1.0 (1132.9s)
[asymmetric_advantages s8801] steps 1757184 sparse20 136.0 potter0 1.0 (1134.2s)
[asymmetric_advantages s8801] steps 1759232 sparse20 143.0 potter0 1.0 (1135.6s)
[asymmetric_advantages s8801] steps 1761280 sparse20 142.0 potter0 1.0 (1137.0s)
[asymmetric_advantages s8801] steps 1763328 sparse20 139.0 potter0 1.0 (1138.3s)
[asymmetric_advantages s8801] steps 1765376 sparse20 134.0 potter0 1.0 (1139.6s)
[asymmetric_advantages s8801] steps 1767424 sparse20 126.0 potter0 1.0 (1141.0s)
[asymmetric_advantages s8801] steps 1769472 sparse20 134.0 potter0 1.0 (1142.3s)
[asymmetric_advantages s8801] steps 1771520 sparse20 139.0 potter0 1.0 (1143.6s)
[asymmetric_advantages s8801] steps 1773568 sparse20 149.0 potter0 1.0 (1145.0s)
[asymmetric_advantages s8801] steps 1775616 sparse20 166.0 potter0 1.0 (1146.4s)
[asymmetric_advantages s8801] steps 1777664 sparse20 165.0 potter0 1.0 (1147.7s)
[asymmetric_advantages s8801] steps 1779712 sparse20 166.0 potter0 1.0 (1149.1s)
[asymmetric_advantages s8801] steps 1781760 sparse20 158.0 potter0 1.0 (1150.4s)
[asymmetric_advantages s8801] steps 1783808 sparse20 153.0 potter0 1.0 (1152.0s)
[asymmetric_advantages s8801] steps 1785856 sparse20 153.0 potter0 1.0 (1153.3s)
[asymmetric_advantages s8801] steps 1787904 sparse20 151.0 potter0 1.0 (1154.6s)
[asymmetric_advantages s8801] steps 1789952 sparse20 154.0 potter0 1.0 (1155.9s)
[asymmetric_advantages s8801] steps 1792000 sparse20 144.0 potter0 1.0 (1157.3s)
[asymmetric_advantages s8801] steps 1794048 sparse20 139.0 potter0 1.0 (1158.7s)
[asymmetric_advantages s8801] steps 1796096 sparse20 135.0 potter0 1.0 (1160.0s)
[asymmetric_advantages s8801] steps 1798144 sparse20 139.0 potter0 1.0 (1161.3s)
[asymmetric_advantages s8801] steps 1800192 sparse20 139.0 potter0 1.0 (1162.6s)
[asymmetric_advantages s8801] steps 1802240 sparse20 142.0 potter0 1.0 (1164.0s)
[asymmetric_advantages s8801] steps 1804288 sparse20 150.0 potter0 1.0 (1165.3s)
[asymmetric_advantages s8801] steps 1806336 sparse20 144.0 potter0 1.0 (1166.6s)
[asymmetric_advantages s8801] steps 1808384 sparse20 152.0 potter0 1.0 (1167.9s)
[asymmetric_advantages s8801] steps 1810432 sparse20 155.0 potter0 1.0 (1169.2s)
[asymmetric_advantages s8801] steps 1812480 sparse20 156.0 potter0 1.0 (1170.6s)
[asymmetric_advantages s8801] steps 1814528 sparse20 156.0 potter0 1.0 (1171.9s)
[asymmetric_advantages s8801] steps 1816576 sparse20 159.0 potter0 1.0 (1173.3s)
[asymmetric_advantages s8801] steps 1818624 sparse20 162.0 potter0 1.0 (1174.6s)
[asymmetric_advantages s8801] steps 1820672 sparse20 162.0 potter0 1.0 (1176.0s)
[asymmetric_advantages s8801] steps 1822720 sparse20 171.0 potter0 1.0 (1177.4s)
[asymmetric_advantages s8801] steps 1824768 sparse20 170.0 potter0 1.0 (1178.7s)
[asymmetric_advantages s8801] steps 1826816 sparse20 170.0 potter0 1.0 (1180.0s)
[asymmetric_advantages s8801] steps 1828864 sparse20 170.0 potter0 1.0 (1181.4s)
[asymmetric_advantages s8801] steps 1830912 sparse20 162.0 potter0 1.0 (1182.7s)
[asymmetric_advantages s8801] steps 1832960 sparse20 159.0 potter0 1.0 (1184.0s)
[asymmetric_advantages s8801] steps 1835008 sparse20 160.0 potter0 1.0 (1185.4s)
[asymmetric_advantages s8801] steps 1837056 sparse20 157.0 potter0 1.0 (1186.9s)
[asymmetric_advantages s8801] steps 1839104 sparse20 163.0 potter0 1.0 (1188.2s)
[asymmetric_advantages s8801] steps 1841152 sparse20 165.0 potter0 1.0 (1189.5s)
[asymmetric_advantages s8801] steps 1843200 sparse20 165.0 potter0 1.0 (1190.9s)
[asymmetric_advantages s8801] steps 1845248 sparse20 162.0 potter0 1.0 (1192.3s)
[asymmetric_advantages s8801] steps 1847296 sparse20 159.0 potter0 1.0 (1193.6s)
[asymmetric_advantages s8801] steps 1849344 sparse20 151.0 potter0 1.0 (1194.9s)
[asymmetric_advantages s8801] steps 1851392 sparse20 149.0 potter0 1.0 (1196.2s)
[asymmetric_advantages s8801] steps 1853440 sparse20 151.0 potter0 1.0 (1197.6s)
[asymmetric_advantages s8801] steps 1855488 sparse20 162.0 potter0 1.0 (1199.1s)
[asymmetric_advantages s8801] steps 1857536 sparse20 165.0 potter0 1.0 (1200.5s)
[asymmetric_advantages s8801] steps 1859584 sparse20 170.0 potter0 1.0 (1202.0s)
[asymmetric_advantages s8801] steps 1861632 sparse20 173.0 potter0 1.0 (1203.4s)
[asymmetric_advantages s8801] steps 1863680 sparse20 174.0 potter0 1.0 (1204.8s)
[asymmetric_advantages s8801] steps 1865728 sparse20 180.0 potter0 1.0 (1206.3s)
[asymmetric_advantages s8801] steps 1867776 sparse20 179.0 potter0 1.0 (1207.8s)
[asymmetric_advantages s8801] steps 1869824 sparse20 173.0 potter0 1.0 (1209.1s)
[asymmetric_advantages s8801] steps 1871872 sparse20 165.0 potter0 1.0 (1210.4s)
[asymmetric_advantages s8801] steps 1873920 sparse20 157.0 potter0 1.0 (1211.7s)
[asymmetric_advantages s8801] steps 1875968 sparse20 153.0 potter0 1.0 (1213.0s)
[asymmetric_advantages s8801] steps 1878016 sparse20 154.0 potter0 1.0 (1214.4s)
[asymmetric_advantages s8801] steps 1880064 sparse20 157.0 potter0 1.0 (1215.8s)
[asymmetric_advantages s8801] steps 1882112 sparse20 154.0 potter0 1.0 (1217.2s)
[asymmetric_advantages s8801] steps 1884160 sparse20 156.0 potter0 1.0 (1218.5s)
[asymmetric_advantages s8801] steps 1886208 sparse20 164.0 potter0 1.0 (1219.8s)
[asymmetric_advantages s8801] steps 1888256 sparse20 173.0 potter0 1.0 (1221.2s)
[asymmetric_advantages s8801] steps 1890304 sparse20 170.0 potter0 1.0 (1222.7s)
[asymmetric_advantages s8801] steps 1892352 sparse20 169.0 potter0 1.0 (1224.0s)
[asymmetric_advantages s8801] steps 1894400 sparse20 166.0 potter0 1.0 (1225.3s)
[asymmetric_advantages s8801] steps 1896448 sparse20 163.0 potter0 1.0 (1226.7s)
[asymmetric_advantages s8801] steps 1898496 sparse20 176.0 potter0 1.0 (1228.1s)
[asymmetric_advantages s8801] steps 1900544 sparse20 174.0 potter0 1.0 (1229.4s)
[asymmetric_advantages s8801] steps 1902592 sparse20 172.0 potter0 1.0 (1230.7s)
[asymmetric_advantages s8801] steps 1904640 sparse20 163.0 potter0 1.0 (1232.2s)
[asymmetric_advantages s8801] steps 1906688 sparse20 158.0 potter0 1.0 (1233.6s)
[asymmetric_advantages s8801] steps 1908736 sparse20 165.0 potter0 1.0 (1235.0s)
[asymmetric_advantages s8801] steps 1910784 sparse20 164.0 potter0 1.0 (1236.3s)
[asymmetric_advantages s8801] steps 1912832 sparse20 163.0 potter0 1.0 (1237.6s)
[asymmetric_advantages s8801] steps 1914880 sparse20 165.0 potter0 1.0 (1239.0s)
[asymmetric_advantages s8801] steps 1916928 sparse20 166.0 potter0 1.0 (1240.3s)
[asymmetric_advantages s8801] steps 1918976 sparse20 171.0 potter0 1.0 (1241.6s)
[asymmetric_advantages s8801] steps 1921024 sparse20 177.0 potter0 1.0 (1242.9s)
[asymmetric_advantages s8801] steps 1923072 sparse20 180.0 potter0 1.0 (1244.3s)
[asymmetric_advantages s8801] steps 1925120 sparse20 177.0 potter0 1.0 (1245.7s)
[asymmetric_advantages s8801] steps 1927168 sparse20 182.0 potter0 1.0 (1247.0s)
